07:43:26.861303 config: drop-rate=0.20, max-delay=100ms, seed=2387230234324
13:23:33.556575 [queue=3] packet #15, 127.0.0.1:61626 -> 127.0.0.1:61625, sz=0 is delayed for 84ms
13:23:33.558570 [queue=1] packet #14, 127.0.0.1:61626 -> 127.0.0.1:61625, sz=0 is delivered
13:23:33.558570 [queue=1] packet #13, 127.0.0.1:61625 -> 127.0.0.1:61626, sz=10 is delivered
13:23:33.585701 [queue=2] packet #12, 127.0.0.1:61626 -> 127.0.0.1:61625, sz=0 is delayed for 26ms
13:23:33.600717 [queue=3] packet #13, 127.0.0.1:61626 -> 127.0.0.1:61625, sz=0 is delayed for 86ms
13:23:33.613672 [queue=2] packet #12, 127.0.0.1:61626 -> 127.0.0.1:61625, sz=0 is delivered
13:23:33.642205 [queue=1] packet #15, 127.0.0.1:61626 -> 127.0.0.1:61625, sz=0 is delivered
13:23:33.687709 [queue=0] packet #13, 127.0.0.1:61626 -> 127.0.0.1:61625, sz=0 is delivered
13:23:38.302751 [queue=1] packet #6, 127.0.0.1:61625 -> 127.0.0.1:61626, sz=10 is delayed for 84ms
13:23:38.305819 [queue=2] packet #7, 127.0.0.1:61625 -> 127.0.0.1:61626, sz=10 is delayed for 12ms
13:23:38.314951 [queue=3] packet #9, 127.0.0.1:61625 -> 127.0.0.1:61626, sz=10 is delayed for 50ms
13:23:38.319959 [queue=2] packet #7, 127.0.0.1:61625 -> 127.0.0.1:61626, sz=10 is delivered
13:23:38.320944 [queue=2] packet #10, 127.0.0.1:61625 -> 127.0.0.1:61626, sz=10 is dropped
13:23:38.344887 [queue=3] packet #7, 127.0.0.1:61626 -> 127.0.0.1:61625, sz=0 is delayed for 91ms
13:23:38.366457 [queue=2] packet #9, 127.0.0.1:61625 -> 127.0.0.1:61626, sz=10 is delivered
13:23:38.375276 [queue=3] packet #9, 127.0.0.1:61626 -> 127.0.0.1:61625, sz=0 is delayed for 80ms
13:23:38.388719 [queue=2] packet #6, 127.0.0.1:61625 -> 127.0.0.1:61626, sz=10 is delivered
13:23:38.407928 [queue=2] packet #6, 127.0.0.1:61626 -> 127.0.0.1:61625, sz=0 is dropped
13:23:38.409923 [queue=3] packet #15, 127.0.0.1:61626 -> 127.0.0.1:61625, sz=0 is delayed for 18ms
13:23:38.432564 [queue=2] packet #15, 127.0.0.1:61626 -> 127.0.0.1:61625, sz=0 is delivered
13:23:38.437567 [queue=1] packet #7, 127.0.0.1:61626 -> 127.0.0.1:61625, sz=0 is delivered
13:23:38.440039 [queue=2] packet #0, 127.0.0.1:61625 -> 127.0.0.1:61626, sz=0 is delayed for 13ms
13:23:38.442043 [queue=3] packet #0, 127.0.0.1:61625 -> 127.0.0.1:61626, sz=0 is delayed for 78ms
13:23:38.445038 [queue=4] packet #0, 127.0.0.1:61625 -> 127.0.0.1:61626, sz=0 is delayed for 97ms
13:23:38.449024 [queue=5] packet #0, 127.0.0.1:61625 -> 127.0.0.1:61626, sz=0 is delayed for 11ms
13:23:38.452017 [queue=6] packet #0, 127.0.0.1:61625 -> 127.0.0.1:61626, sz=0 is delayed for 97ms
13:23:38.455007 [queue=5] packet #0, 127.0.0.1:61625 -> 127.0.0.1:61626, sz=0 is delivered
13:23:38.456005 [queue=6] packet #0, 127.0.0.1:61625 -> 127.0.0.1:61626, sz=0 is delayed for 73ms
13:23:38.458004 [queue=5] packet #9, 127.0.0.1:61626 -> 127.0.0.1:61625, sz=0 is delivered
13:23:38.463989 [queue=4] packet #0, 127.0.0.1:61625 -> 127.0.0.1:61626, sz=0 is delivered
13:23:38.501225 [queue=4] packet #16, 127.0.0.1:61626 -> 127.0.0.1:61625, sz=10 is dropped
13:23:38.502222 [queue=5] packet #17, 127.0.0.1:61626 -> 127.0.0.1:61625, sz=9 is delayed for 70ms
13:23:38.522415 [queue=4] packet #0, 127.0.0.1:61625 -> 127.0.0.1:61626, sz=0 is delivered
13:23:38.538210 [queue=3] packet #0, 127.0.0.1:61625 -> 127.0.0.1:61626, sz=0 is delivered
13:23:38.547328 [queue=2] packet #0, 127.0.0.1:61625 -> 127.0.0.1:61626, sz=0 is delivered
13:23:38.552009 [queue=1] packet #0, 127.0.0.1:61625 -> 127.0.0.1:61626, sz=0 is delivered
13:23:38.574768 [queue=0] packet #17, 127.0.0.1:61626 -> 127.0.0.1:61625, sz=9 is delivered
13:23:38.586552 [queue=1] packet #17, 127.0.0.1:61625 -> 127.0.0.1:61626, sz=0 is delayed for 43ms
13:23:38.630763 [queue=0] packet #17, 127.0.0.1:61625 -> 127.0.0.1:61626, sz=0 is delivered
13:23:43.532929 [queue=1] packet #16, 127.0.0.1:61626 -> 127.0.0.1:61625, sz=10 is delayed for 64ms
13:23:43.597274 [queue=0] packet #16, 127.0.0.1:61626 -> 127.0.0.1:61625, sz=10 is delivered
13:23:43.614776 [queue=1] packet #16, 127.0.0.1:61625 -> 127.0.0.1:61626, sz=0 is delayed for 81ms
13:23:43.696070 [queue=0] packet #16, 127.0.0.1:61625 -> 127.0.0.1:61626, sz=0 is delivered
13:23:43.713806 [queue=1] packet #18, 127.0.0.1:61626 -> 127.0.0.1:61625, sz=0 is delayed for 19ms
13:23:43.734721 [queue=0] packet #18, 127.0.0.1:61626 -> 127.0.0.1:61625, sz=0 is delivered
13:23:43.751198 [queue=1] packet #18, 127.0.0.1:61625 -> 127.0.0.1:61626, sz=0 is delayed for 24ms
13:23:43.755199 [queue=2] packet #18, 127.0.0.1:61625 -> 127.0.0.1:61626, sz=0 is delayed for 27ms
13:23:43.776257 [queue=1] packet #18, 127.0.0.1:61625 -> 127.0.0.1:61626, sz=0 is delivered
13:23:43.783314 [queue=0] packet #18, 127.0.0.1:61625 -> 127.0.0.1:61626, sz=0 is delivered
13:23:45.755202 [queue=1] packet #18, 127.0.0.1:61625 -> 127.0.0.1:61626, sz=0 is delayed for 23ms
13:23:45.779276 [queue=0] packet #18, 127.0.0.1:61625 -> 127.0.0.1:61626, sz=0 is delivered
13:23:47.755218 [queue=0] packet #18, 127.0.0.1:61625 -> 127.0.0.1:61626, sz=0 is dropped
13:23:49.755590 [queue=1] packet #18, 127.0.0.1:61625 -> 127.0.0.1:61626, sz=0 is delayed for 28ms
13:23:49.785156 [queue=0] packet #18, 127.0.0.1:61625 -> 127.0.0.1:61626, sz=0 is delivered
13:23:51.756221 [queue=1] packet #18, 127.0.0.1:61625 -> 127.0.0.1:61626, sz=0 is delayed for 68ms
13:23:51.825450 [queue=0] packet #18, 127.0.0.1:61625 -> 127.0.0.1:61626, sz=0 is delivered
13:23:53.756724 [queue=1] packet #18, 127.0.0.1:61625 -> 127.0.0.1:61626, sz=0 is delayed for 42ms
13:23:53.799974 [queue=0] packet #18, 127.0.0.1:61625 -> 127.0.0.1:61626, sz=0 is delivered
13:23:55.757231 [queue=1] packet #18, 127.0.0.1:61625 -> 127.0.0.1:61626, sz=0 is delayed for 96ms
13:23:55.854432 [queue=0] packet #18, 127.0.0.1:61625 -> 127.0.0.1:61626, sz=0 is delivered
13:23:57.758447 [queue=1] packet #18, 127.0.0.1:61625 -> 127.0.0.1:61626, sz=0 is delayed for 85ms
13:23:57.845381 [queue=0] packet #18, 127.0.0.1:61625 -> 127.0.0.1:61626, sz=0 is delivered
13:24:14.351304 [queue=1] packet #0, 127.0.0.1:61662 -> 127.0.0.1:8080, sz=0 is delayed for 39ms
13:24:14.390390 [queue=0] packet #0, 127.0.0.1:61662 -> 127.0.0.1:8080, sz=0 is delivered
13:24:14.394390 [queue=1] packet #0, 127.0.0.1:61663 -> 127.0.0.1:61662, sz=0 is delayed for 78ms
13:24:14.473224 [queue=0] packet #0, 127.0.0.1:61663 -> 127.0.0.1:61662, sz=0 is delivered
13:24:14.485083 [queue=1] packet #0, 127.0.0.1:61662 -> 127.0.0.1:61663, sz=0 is delayed for 3ms
13:24:14.490134 [queue=0] packet #0, 127.0.0.1:61662 -> 127.0.0.1:61663, sz=0 is delivered
13:24:14.523919 [queue=1] packet #1, 127.0.0.1:61662 -> 127.0.0.1:61663, sz=10 is delayed for 35ms
13:24:14.526910 [queue=2] packet #2, 127.0.0.1:61662 -> 127.0.0.1:61663, sz=10 is delayed for 52ms
13:24:14.528907 [queue=3] packet #3, 127.0.0.1:61662 -> 127.0.0.1:61663, sz=10 is delayed for 80ms
13:24:14.531898 [queue=4] packet #4, 127.0.0.1:61662 -> 127.0.0.1:61663, sz=10 is delayed for 82ms
13:24:14.535545 [queue=5] packet #5, 127.0.0.1:61662 -> 127.0.0.1:61663, sz=10 is delayed for 55ms
13:24:14.538667 [queue=6] packet #6, 127.0.0.1:61662 -> 127.0.0.1:61663, sz=10 is delayed for 65ms
13:24:14.540709 [queue=7] packet #7, 127.0.0.1:61662 -> 127.0.0.1:61663, sz=1 is delayed for 74ms
13:24:14.541708 [queue=8] packet #8, 127.0.0.1:61662 -> 127.0.0.1:61663, sz=0 is delayed for 24ms
13:24:14.559358 [queue=7] packet #1, 127.0.0.1:61662 -> 127.0.0.1:61663, sz=10 is delivered
13:24:14.564967 [queue=8] packet #1, 127.0.0.1:61663 -> 127.0.0.1:61662, sz=0 is delayed for 66ms
13:24:14.567040 [queue=7] packet #8, 127.0.0.1:61662 -> 127.0.0.1:61663, sz=0 is delivered
13:24:14.571954 [queue=8] packet #8, 127.0.0.1:61663 -> 127.0.0.1:61662, sz=0 is delayed for 40ms
13:24:14.581242 [queue=7] packet #2, 127.0.0.1:61662 -> 127.0.0.1:61663, sz=10 is delivered
13:24:14.585238 [queue=8] packet #2, 127.0.0.1:61663 -> 127.0.0.1:61662, sz=0 is delayed for 16ms
13:24:14.590581 [queue=7] packet #5, 127.0.0.1:61662 -> 127.0.0.1:61663, sz=10 is delivered
13:24:14.595282 [queue=8] packet #5, 127.0.0.1:61663 -> 127.0.0.1:61662, sz=0 is delayed for 0s
13:24:14.596289 [queue=7] packet #5, 127.0.0.1:61663 -> 127.0.0.1:61662, sz=0 is delivered
13:24:14.601412 [queue=6] packet #2, 127.0.0.1:61663 -> 127.0.0.1:61662, sz=0 is delivered
13:24:14.604351 [queue=5] packet #6, 127.0.0.1:61662 -> 127.0.0.1:61663, sz=10 is delivered
13:24:14.611335 [queue=4] packet #3, 127.0.0.1:61662 -> 127.0.0.1:61663, sz=10 is delivered
13:24:14.613325 [queue=3] packet #8, 127.0.0.1:61663 -> 127.0.0.1:61662, sz=0 is delivered
13:24:14.615321 [queue=3] packet #6, 127.0.0.1:61663 -> 127.0.0.1:61662, sz=0 is dropped
13:24:14.616326 [queue=1] packet #7, 127.0.0.1:61662 -> 127.0.0.1:61663, sz=1 is delivered
13:24:14.616326 [queue=1] packet #4, 127.0.0.1:61662 -> 127.0.0.1:61663, sz=10 is delivered
13:24:14.627288 [queue=2] packet #3, 127.0.0.1:61663 -> 127.0.0.1:61662, sz=0 is delayed for 19ms
13:24:14.631280 [queue=1] packet #1, 127.0.0.1:61663 -> 127.0.0.1:61662, sz=0 is delivered
13:24:14.633274 [queue=2] packet #7, 127.0.0.1:61663 -> 127.0.0.1:61662, sz=0 is delayed for 90ms
13:24:14.648237 [queue=1] packet #3, 127.0.0.1:61663 -> 127.0.0.1:61662, sz=0 is delivered
13:24:14.648237 [queue=2] packet #4, 127.0.0.1:61663 -> 127.0.0.1:61662, sz=0 is delayed for 34ms
13:24:14.650233 [queue=2] packet #8, 127.0.0.1:61663 -> 127.0.0.1:61662, sz=0 is dropped
13:24:14.684484 [queue=1] packet #4, 127.0.0.1:61663 -> 127.0.0.1:61662, sz=0 is delivered
13:24:14.725139 [queue=0] packet #7, 127.0.0.1:61663 -> 127.0.0.1:61662, sz=0 is delivered
13:24:16.650816 [queue=0] packet #8, 127.0.0.1:61663 -> 127.0.0.1:61662, sz=0 is dropped
13:24:18.651053 [queue=1] packet #8, 127.0.0.1:61663 -> 127.0.0.1:61662, sz=0 is delayed for 38ms
13:24:18.690576 [queue=0] packet #8, 127.0.0.1:61663 -> 127.0.0.1:61662, sz=0 is delivered
13:24:18.702254 [queue=1] packet #0, 127.0.0.1:61662 -> 127.0.0.1:61663, sz=0 is delayed for 47ms
13:24:18.703265 [queue=1] packet #0, 127.0.0.1:61662 -> 127.0.0.1:61663, sz=0 is dropped
13:24:18.706246 [queue=2] packet #0, 127.0.0.1:61662 -> 127.0.0.1:61663, sz=0 is delayed for 83ms
13:24:18.710230 [queue=3] packet #0, 127.0.0.1:61662 -> 127.0.0.1:61663, sz=0 is delayed for 44ms
13:24:18.712224 [queue=4] packet #0, 127.0.0.1:61662 -> 127.0.0.1:61663, sz=0 is delayed for 69ms
13:24:18.714315 [queue=5] packet #0, 127.0.0.1:61662 -> 127.0.0.1:61663, sz=0 is delayed for 45ms
13:24:18.750786 [queue=4] packet #0, 127.0.0.1:61662 -> 127.0.0.1:61663, sz=0 is delivered
13:24:18.757782 [queue=3] packet #0, 127.0.0.1:61662 -> 127.0.0.1:61663, sz=0 is delivered
13:24:18.760776 [queue=2] packet #0, 127.0.0.1:61662 -> 127.0.0.1:61663, sz=0 is delivered
13:24:18.783744 [queue=1] packet #0, 127.0.0.1:61662 -> 127.0.0.1:61663, sz=0 is delivered
13:24:18.793651 [queue=0] packet #0, 127.0.0.1:61662 -> 127.0.0.1:61663, sz=0 is delivered
13:24:18.801283 [queue=1] packet #9, 127.0.0.1:61663 -> 127.0.0.1:61662, sz=10 is delayed for 90ms
13:24:18.803275 [queue=2] packet #10, 127.0.0.1:61663 -> 127.0.0.1:61662, sz=10 is delayed for 69ms
13:24:18.808358 [queue=3] packet #11, 127.0.0.1:61663 -> 127.0.0.1:61662, sz=10 is delayed for 55ms
13:24:18.813616 [queue=4] packet #12, 127.0.0.1:61663 -> 127.0.0.1:61662, sz=10 is delayed for 68ms
13:24:18.817561 [queue=5] packet #13, 127.0.0.1:61663 -> 127.0.0.1:61662, sz=10 is delayed for 77ms
13:24:18.818563 [queue=6] packet #14, 127.0.0.1:61663 -> 127.0.0.1:61662, sz=10 is delayed for 61ms
13:24:18.824553 [queue=7] packet #15, 127.0.0.1:61663 -> 127.0.0.1:61662, sz=10 is delayed for 50ms
13:24:18.831527 [queue=8] packet #16, 127.0.0.1:61663 -> 127.0.0.1:61662, sz=10 is delayed for 37ms
13:24:18.834521 [queue=9] packet #17, 127.0.0.1:61663 -> 127.0.0.1:61662, sz=10 is delayed for 45ms
13:24:18.840507 [queue=10] packet #18, 127.0.0.1:61663 -> 127.0.0.1:61662, sz=8 is delayed for 75ms
13:24:18.863697 [queue=9] packet #11, 127.0.0.1:61663 -> 127.0.0.1:61662, sz=10 is delivered
13:24:18.872504 [queue=8] packet #16, 127.0.0.1:61663 -> 127.0.0.1:61662, sz=10 is delivered
13:24:18.875409 [queue=9] packet #11, 127.0.0.1:61662 -> 127.0.0.1:61663, sz=0 is delayed for 27ms
13:24:18.877402 [queue=8] packet #10, 127.0.0.1:61663 -> 127.0.0.1:61662, sz=10 is delivered
13:24:18.882458 [queue=7] packet #15, 127.0.0.1:61663 -> 127.0.0.1:61662, sz=10 is delivered
13:24:18.884384 [queue=6] packet #12, 127.0.0.1:61663 -> 127.0.0.1:61662, sz=10 is delivered
13:24:18.886380 [queue=4] packet #17, 127.0.0.1:61663 -> 127.0.0.1:61662, sz=10 is delivered
13:24:18.886380 [queue=4] packet #14, 127.0.0.1:61663 -> 127.0.0.1:61662, sz=10 is delivered
13:24:18.888371 [queue=5] packet #16, 127.0.0.1:61662 -> 127.0.0.1:61663, sz=0 is delayed for 21ms
13:24:18.892363 [queue=4] packet #9, 127.0.0.1:61663 -> 127.0.0.1:61662, sz=10 is delivered
13:24:18.896425 [queue=3] packet #13, 127.0.0.1:61663 -> 127.0.0.1:61662, sz=10 is delivered
13:24:18.899344 [queue=4] packet #10, 127.0.0.1:61662 -> 127.0.0.1:61663, sz=0 is delayed for 22ms
13:24:18.904368 [queue=3] packet #11, 127.0.0.1:61662 -> 127.0.0.1:61663, sz=0 is delivered
13:24:18.912384 [queue=2] packet #16, 127.0.0.1:61662 -> 127.0.0.1:61663, sz=0 is delivered
13:24:18.914301 [queue=3] packet #15, 127.0.0.1:61662 -> 127.0.0.1:61663, sz=0 is delayed for 38ms
13:24:18.921917 [queue=1] packet #18, 127.0.0.1:61663 -> 127.0.0.1:61662, sz=8 is delivered
13:24:18.921917 [queue=1] packet #10, 127.0.0.1:61662 -> 127.0.0.1:61663, sz=0 is delivered
13:24:18.934715 [queue=2] packet #12, 127.0.0.1:61662 -> 127.0.0.1:61663, sz=0 is delayed for 69ms
13:24:18.944996 [queue=3] packet #17, 127.0.0.1:61662 -> 127.0.0.1:61663, sz=0 is delayed for 24ms
13:24:18.951873 [queue=4] packet #14, 127.0.0.1:61662 -> 127.0.0.1:61663, sz=0 is delayed for 69ms
13:24:18.953986 [queue=3] packet #15, 127.0.0.1:61662 -> 127.0.0.1:61663, sz=0 is delivered
13:24:18.969951 [queue=2] packet #17, 127.0.0.1:61662 -> 127.0.0.1:61663, sz=0 is delivered
13:24:18.978942 [queue=3] packet #9, 127.0.0.1:61662 -> 127.0.0.1:61663, sz=0 is delayed for 5ms
13:24:18.983969 [queue=2] packet #9, 127.0.0.1:61662 -> 127.0.0.1:61663, sz=0 is delivered
13:24:19.001964 [queue=3] packet #13, 127.0.0.1:61662 -> 127.0.0.1:61663, sz=0 is delayed for 34ms
13:24:19.003959 [queue=2] packet #12, 127.0.0.1:61662 -> 127.0.0.1:61663, sz=0 is delivered
13:24:19.018396 [queue=2] packet #18, 127.0.0.1:61662 -> 127.0.0.1:61663, sz=0 is dropped
13:24:19.022608 [queue=1] packet #14, 127.0.0.1:61662 -> 127.0.0.1:61663, sz=0 is delivered
13:24:19.036453 [queue=0] packet #13, 127.0.0.1:61662 -> 127.0.0.1:61663, sz=0 is delivered
13:24:23.947384 [queue=1] packet #18, 127.0.0.1:61663 -> 127.0.0.1:61662, sz=8 is delayed for 78ms
13:24:24.027659 [queue=0] packet #18, 127.0.0.1:61663 -> 127.0.0.1:61662, sz=8 is delivered
13:24:24.040318 [queue=1] packet #18, 127.0.0.1:61662 -> 127.0.0.1:61663, sz=0 is delayed for 49ms
13:24:24.089783 [queue=0] packet #18, 127.0.0.1:61662 -> 127.0.0.1:61663, sz=0 is delivered
13:24:24.107977 [queue=0] packet #19, 127.0.0.1:61663 -> 127.0.0.1:61662, sz=10 is dropped
13:24:24.109969 [queue=1] packet #20, 127.0.0.1:61663 -> 127.0.0.1:61662, sz=9 is delayed for 48ms
13:24:24.113956 [queue=1] packet #21, 127.0.0.1:61663 -> 127.0.0.1:61662, sz=0 is dropped
13:24:24.162499 [queue=0] packet #20, 127.0.0.1:61663 -> 127.0.0.1:61662, sz=9 is delivered
13:24:24.179962 [queue=1] packet #20, 127.0.0.1:61662 -> 127.0.0.1:61663, sz=0 is delayed for 55ms
13:24:24.236063 [queue=0] packet #20, 127.0.0.1:61662 -> 127.0.0.1:61663, sz=0 is delivered
13:24:29.172430 [queue=0] packet #19, 127.0.0.1:61663 -> 127.0.0.1:61662, sz=10 is dropped
13:24:29.173443 [queue=1] packet #21, 127.0.0.1:61663 -> 127.0.0.1:61662, sz=0 is delayed for 87ms
13:24:29.262305 [queue=0] packet #21, 127.0.0.1:61663 -> 127.0.0.1:61662, sz=0 is delivered
13:24:29.273249 [queue=1] packet #21, 127.0.0.1:61662 -> 127.0.0.1:61663, sz=0 is delayed for 22ms
13:24:29.295474 [queue=0] packet #21, 127.0.0.1:61662 -> 127.0.0.1:61663, sz=0 is delivered
13:24:34.278869 [queue=1] packet #19, 127.0.0.1:61663 -> 127.0.0.1:61662, sz=10 is delayed for 67ms
13:24:34.347338 [queue=0] packet #19, 127.0.0.1:61663 -> 127.0.0.1:61662, sz=10 is delivered
13:24:34.368988 [queue=1] packet #19, 127.0.0.1:61662 -> 127.0.0.1:61663, sz=0 is delayed for 45ms
13:24:34.371982 [queue=2] packet #21, 127.0.0.1:61662 -> 127.0.0.1:61663, sz=0 is delayed for 5ms
13:24:34.379465 [queue=1] packet #21, 127.0.0.1:61662 -> 127.0.0.1:61663, sz=0 is delivered
13:24:34.382449 [queue=2] packet #0, 127.0.0.1:61663 -> 127.0.0.1:61662, sz=0 is delayed for 28ms
13:24:34.382449 [queue=3] packet #0, 127.0.0.1:61663 -> 127.0.0.1:61662, sz=0 is delayed for 98ms
13:24:34.385441 [queue=4] packet #0, 127.0.0.1:61663 -> 127.0.0.1:61662, sz=0 is delayed for 27ms
13:24:34.385441 [queue=5] packet #0, 127.0.0.1:61663 -> 127.0.0.1:61662, sz=0 is delayed for 36ms
13:24:34.386443 [queue=5] packet #0, 127.0.0.1:61663 -> 127.0.0.1:61662, sz=0 is dropped
13:24:34.386443 [queue=6] packet #0, 127.0.0.1:61663 -> 127.0.0.1:61662, sz=0 is delayed for 85ms
13:24:34.387436 [queue=7] packet #0, 127.0.0.1:61663 -> 127.0.0.1:61662, sz=0 is delayed for 60ms
13:24:34.387436 [queue=8] packet #0, 127.0.0.1:61663 -> 127.0.0.1:61662, sz=0 is delayed for 87ms
13:24:34.388433 [queue=9] packet #0, 127.0.0.1:61663 -> 127.0.0.1:61662, sz=0 is delayed for 38ms
13:24:34.389433 [queue=9] packet #0, 127.0.0.1:61663 -> 127.0.0.1:61662, sz=0 is dropped
13:24:34.389433 [queue=10] packet #0, 127.0.0.1:61663 -> 127.0.0.1:61662, sz=0 is delayed for 80ms
13:24:34.410587 [queue=9] packet #0, 127.0.0.1:61663 -> 127.0.0.1:61662, sz=0 is delivered
13:24:34.413592 [queue=8] packet #0, 127.0.0.1:61663 -> 127.0.0.1:61662, sz=0 is delivered
13:24:34.415584 [queue=7] packet #19, 127.0.0.1:61662 -> 127.0.0.1:61663, sz=0 is delivered
13:24:34.424288 [queue=6] packet #0, 127.0.0.1:61663 -> 127.0.0.1:61662, sz=0 is delivered
13:24:34.428276 [queue=5] packet #0, 127.0.0.1:61663 -> 127.0.0.1:61662, sz=0 is delivered
13:24:34.448295 [queue=4] packet #0, 127.0.0.1:61663 -> 127.0.0.1:61662, sz=0 is delivered
13:24:34.470927 [queue=3] packet #0, 127.0.0.1:61663 -> 127.0.0.1:61662, sz=0 is delivered
13:24:34.472851 [queue=2] packet #0, 127.0.0.1:61663 -> 127.0.0.1:61662, sz=0 is delivered
13:24:34.475840 [queue=1] packet #0, 127.0.0.1:61663 -> 127.0.0.1:61662, sz=0 is delivered
13:24:34.483028 [queue=0] packet #0, 127.0.0.1:61663 -> 127.0.0.1:61662, sz=0 is delivered
13:25:00.228880 [queue=1] packet #0, 127.0.0.1:61664 -> 127.0.0.1:8080, sz=0 is delayed for 0s
13:25:00.228880 [queue=0] packet #0, 127.0.0.1:61664 -> 127.0.0.1:8080, sz=0 is delivered
13:25:00.235025 [queue=1] packet #0, 127.0.0.1:61665 -> 127.0.0.1:61664, sz=0 is delayed for 91ms
13:25:00.327125 [queue=0] packet #0, 127.0.0.1:61665 -> 127.0.0.1:61664, sz=0 is delivered
13:25:00.335873 [queue=1] packet #0, 127.0.0.1:61664 -> 127.0.0.1:61665, sz=0 is delayed for 72ms
13:25:00.379071 [queue=1] packet #1, 127.0.0.1:61664 -> 127.0.0.1:61665, sz=10 is dropped
13:25:00.384050 [queue=2] packet #2, 127.0.0.1:61664 -> 127.0.0.1:61665, sz=10 is delayed for 91ms
13:25:00.387155 [queue=3] packet #3, 127.0.0.1:61664 -> 127.0.0.1:61665, sz=10 is delayed for 56ms
13:25:00.392414 [queue=4] packet #4, 127.0.0.1:61664 -> 127.0.0.1:61665, sz=10 is delayed for 80ms
13:25:00.400400 [queue=5] packet #5, 127.0.0.1:61664 -> 127.0.0.1:61665, sz=10 is delayed for 24ms
13:25:00.404388 [queue=6] packet #6, 127.0.0.1:61664 -> 127.0.0.1:61665, sz=10 is delayed for 73ms
13:25:00.409744 [queue=5] packet #0, 127.0.0.1:61664 -> 127.0.0.1:61665, sz=0 is delivered
13:25:00.412696 [queue=6] packet #7, 127.0.0.1:61664 -> 127.0.0.1:61665, sz=1 is delayed for 33ms
13:25:00.420666 [queue=7] packet #8, 127.0.0.1:61664 -> 127.0.0.1:61665, sz=0 is delayed for 12ms
13:25:00.424657 [queue=6] packet #5, 127.0.0.1:61664 -> 127.0.0.1:61665, sz=10 is delivered
13:25:00.437623 [queue=5] packet #8, 127.0.0.1:61664 -> 127.0.0.1:61665, sz=0 is delivered
13:25:00.444602 [queue=4] packet #3, 127.0.0.1:61664 -> 127.0.0.1:61665, sz=10 is delivered
13:25:00.451588 [queue=5] packet #5, 127.0.0.1:61665 -> 127.0.0.1:61664, sz=0 is delayed for 46ms
13:25:00.453586 [queue=4] packet #7, 127.0.0.1:61664 -> 127.0.0.1:61665, sz=1 is delivered
13:25:00.473532 [queue=5] packet #8, 127.0.0.1:61665 -> 127.0.0.1:61664, sz=0 is delayed for 97ms
13:25:00.474543 [queue=4] packet #4, 127.0.0.1:61664 -> 127.0.0.1:61665, sz=10 is delivered
13:25:00.476518 [queue=3] packet #2, 127.0.0.1:61664 -> 127.0.0.1:61665, sz=10 is delivered
13:25:00.478513 [queue=2] packet #6, 127.0.0.1:61664 -> 127.0.0.1:61665, sz=10 is delivered
13:25:00.488488 [queue=3] packet #3, 127.0.0.1:61665 -> 127.0.0.1:61664, sz=0 is delayed for 88ms
13:25:00.492473 [queue=3] packet #7, 127.0.0.1:61665 -> 127.0.0.1:61664, sz=0 is dropped
13:25:00.496311 [queue=4] packet #4, 127.0.0.1:61665 -> 127.0.0.1:61664, sz=0 is delayed for 1ms
13:25:00.498308 [queue=3] packet #4, 127.0.0.1:61665 -> 127.0.0.1:61664, sz=0 is delivered
13:25:00.501295 [queue=4] packet #2, 127.0.0.1:61665 -> 127.0.0.1:61664, sz=0 is delayed for 1ms
13:25:00.503291 [queue=3] packet #2, 127.0.0.1:61665 -> 127.0.0.1:61664, sz=0 is delivered
13:25:00.508283 [queue=2] packet #5, 127.0.0.1:61665 -> 127.0.0.1:61664, sz=0 is delivered
13:25:00.512592 [queue=3] packet #6, 127.0.0.1:61665 -> 127.0.0.1:61664, sz=0 is delayed for 10ms
13:25:00.524570 [queue=2] packet #6, 127.0.0.1:61665 -> 127.0.0.1:61664, sz=0 is delivered
13:25:00.571647 [queue=1] packet #8, 127.0.0.1:61665 -> 127.0.0.1:61664, sz=0 is delivered
13:25:00.577510 [queue=0] packet #3, 127.0.0.1:61665 -> 127.0.0.1:61664, sz=0 is delivered
13:25:05.526906 [queue=1] packet #1, 127.0.0.1:61664 -> 127.0.0.1:61665, sz=10 is delayed for 60ms
13:25:05.529912 [queue=2] packet #7, 127.0.0.1:61664 -> 127.0.0.1:61665, sz=1 is delayed for 6ms
13:25:05.537940 [queue=1] packet #7, 127.0.0.1:61664 -> 127.0.0.1:61665, sz=1 is delivered
13:25:05.554351 [queue=2] packet #7, 127.0.0.1:61665 -> 127.0.0.1:61664, sz=0 is delayed for 12ms
13:25:05.567349 [queue=1] packet #7, 127.0.0.1:61665 -> 127.0.0.1:61664, sz=0 is delivered
13:25:05.588423 [queue=0] packet #1, 127.0.0.1:61664 -> 127.0.0.1:61665, sz=10 is delivered
13:25:05.600336 [queue=1] packet #1, 127.0.0.1:61665 -> 127.0.0.1:61664, sz=0 is delayed for 63ms
13:25:05.600336 [queue=1] packet #8, 127.0.0.1:61665 -> 127.0.0.1:61664, sz=0 is dropped
13:25:05.663931 [queue=0] packet #1, 127.0.0.1:61665 -> 127.0.0.1:61664, sz=0 is delivered
13:25:07.600693 [queue=1] packet #8, 127.0.0.1:61665 -> 127.0.0.1:61664, sz=0 is delayed for 4ms
13:25:07.606989 [queue=0] packet #8, 127.0.0.1:61665 -> 127.0.0.1:61664, sz=0 is delivered
